pep246	pep1394	50.000	8	4	0	8	15	5	12	1.8	15.4
pep246	pep1131	50.000	8	4	0	8	15	10	17	2.4	15.0
pep247	pep247	100.000	26	0	0	1	26	1	26	4.41e-15	52.8
pep247	pep1430	100.000	19	0	0	1	19	33	51	4.76e-10	40.4
pep247	pep246	100.000	19	0	0	1	19	1	19	5.63e-10	40.0
pep247	pep1429	100.000	8	0	0	1	8	33	40	0.34	18.1
pep247	pep1394	50.000	8	4	0	8	15	5	12	2.2	15.8
pep247	pep1131	50.000	8	4	0	8	15	10	17	2.6	15.4
pep248	pep248	100.000	15	0	0	1	15	1	15	9.62e-07	31.2
pep249	pep250	100.000	6	0	0	1	6	1	6	0.36	15.8
pep249	pep249	100.000	6	0	0	1	6	1	6	0.41	15.8
pep250	pep250	100.000	10	0	0	1	10	1	10	0.003	21.9
pep250	pep249	100.000	6	0	0	1	6	1	6	0.60	15.8
pep250	pep655	66.667	6	2	0	2	7	436	441	1.9	15.0
pep250	pep653	66.667	6	2	0	2	7	436	441	1.9	15.0
pep250	pep654	66.667	6	2	0	2	7	436	441	1.9	15.0
pep250	pep1317	100.000	5	0	0	3	7	25	29	2.4	14.6
pep251	pep251	100.000	8	0	0	1	8	1	8	0.073	18.1
pep252	pep252	100.000	10	0	0	1	10	1	10	0.006	21.2
pep252	pep253	100.000	10	0	0	1	10	6	15	0.007	20.8
pep252	pep253	88.889	9	1	0	1	9	1	9	0.27	16.5
pep253	pep253	100.000	15	0	0	1	15	1	15	1.15e-05	28.5
pep253	pep252	100.000	10	0	0	6	15	1	10	0.010	20.8
pep253	pep252	88.889	9	1	0	1	9	1	9	0.40	16.5
pep254	pep254	100.000	7	0	0	1	7	1	7	0.11	17.7
pep255	pep255	100.000	20	0	0	1	20	1	20	4.15e-09	37.4
pep255	pep630	75.000	8	2	0	5	12	1	8	4.9	14.6
pep255	pep950	66.667	9	3	0	4	12	2	10	5.7	14.6
pep255	pep675	66.667	9	3	0	4	12	6	14	9.8	14.2
pep256	pep256	100.000	14	0	0	1	14	1	14	4.29e-06	29.6
pep256	pep960	100.000	11	0	0	4	14	1	11	4.88e-04	24.3
pep256	pep959	100.000	10	0	0	4	13	1	10	0.004	21.9
pep256	pep434	66.667	9	3	0	4	12	31	39	0.34	16.9
pep256	pep192	77.778	9	2	0	2	10	8	16	0.66	15.8
pep258	pep258	100.000	14	0	0	1	14	1	14	6.41e-06	28.9
pep259	pep259	100.000	7	0	0	1	7	1	7	0.21	16.5
pep261	pep261	100.000	8	0	0	1	8	1	8	0.084	18.1
pep262	pep262	100.000	20	0	0	1	20	1	20	5.97e-11	42.0
pep263	pep264	100.000	25	0	0	1	25	1	25	1.49e-14	51.6
pep263	pep263	100.000	25	0	0	1	25	1	25	1.53e-14	51.6
pep263	pep86	80.000	25	5	0	1	25	1	25	1.02e-10	41.6
pep263	pep0	100.000	13	0	0	1	13	3	15	2.85e-05	28.1
pep263	pep839	100.000	12	0	0	14	25	1	12	5.68e-05	27.3
pep263	pep143	100.000	12	0	0	1	12	13	24	3.06e-04	25.4
pep263	pep144	83.333	12	2	0	1	12	13	24	0.014	21.2
pep263	pep1175	43.750	16	6	1	3	18	23	35	5.1	15.0
pep263	pep1174	41.176	17	7	1	3	19	23	36	5.9	15.0
pep264	pep264	100.000	26	0	0	1	26	1	26	3.95e-15	53.1
pep264	pep263	100.000	25	0	0	1	25	1	25	1.55e-14	51.6
pep264	pep86	80.000	25	5	0	1	25	1	25	1.01e-10	42.0
pep264	pep839	100.000	13	0	0	14	26	1	13	1.43e-05	28.9
pep264	pep0	100.000	13	0	0	1	13	3	15	3.03e-05	28.1
pep264	pep143	100.000	12	0	0	1	12	13	24	3.44e-04	25.4
pep264	pep144	83.333	12	2	0	1	12	13	24	0.014	21.2
pep264	pep1175	43.750	16	6	1	3	18	23	35	5.0	15.0
pep264	pep1174	41.176	17	7	1	3	19	23	36	5.8	15.0
pep266	pep266	100.000	8	0	0	1	8	1	8	0.020	19.6
pep267	pep267	100.000	24	0	0	1	24	1	24	1.01e-12	46.6
pep267	pep1347	72.727	11	3	0	14	24	1	11	0.029	20.4
pep267	pep943	40.909	22	13	0	3	24	2	23	0.048	19.6
pep267	pep942	36.364	22	14	0	3	24	2	23	0.060	19.6
pep267	pep1344	54.545	11	5	0	14	24	1	11	0.15	18.5
pep267	pep929	42.857	14	8	0	11	24	3	16	0.26	17.7
pep267	pep1387	58.333	12	5	0	13	24	1	12	0.37	17.3
pep267	pep1346	54.545	11	5	0	14	24	1	11	0.94	16.2
pep267	pep1078	50.000	10	5	0	15	24	3	12	1.3	15.8
pep267	pep815	50.000	10	5	0	15	24	2	11	1.3	15.8
pep267	pep724	28.571	14	10	0	11	24	3	16	7.0	14.6
pep268	pep268	100.000	11	0	0	1	11	1	11	3.84e-04	24.3
pep269	pep269	100.000	10	0	0	1	10	1	10	5.85e-04	23.9
pep270	pep272	100.000	14	0	0	1	14	1	14	2.08e-07	32.7
pep270	pep271	100.000	14	0	0	1	14	1	14	2.67e-07	32.3
pep270	pep270	100.000	14	0	0	1	14	1	14	2.74e-07	32.3
pep270	pep712	50.000	12	6	0	1	12	1	12	1.2	15.4
pep270	pep529	80.000	5	1	0	7	11	88	92	3.4	14.6
pep270	pep528	80.000	5	1	0	7	11	88	92	4.1	14.6
pep270	pep1367	40.000	10	6	0	5	14	1	10	4.5	14.2
pep271	pep272	100.000	15	0	0	1	15	1	15	4.45e-08	34.7
pep271	pep271	100.000	15	0	0	1	15	1	15	5.84e-08	34.3
pep271	pep270	100.000	14	0	0	1	14	1	14	2.86e-07	32.3
pep271	pep712	50.000	12	6	0	1	12	1	12	1.0	15.4
pep271	pep529	55.556	9	4	0	7	15	88	96	2.0	15.4
pep271	pep528	55.556	9	4	0	7	15	88	96	2.5	15.0
pep271	pep1367	36.364	11	7	0	5	15	1	11	3.4	14.6
pep272	pep272	100.000	20	0	0	1	20	1	20	9.57e-12	43.9
pep272	pep271	100.000	15	0	0	1	15	1	15	5.93e-08	34.7
pep272	pep270	100.000	14	0	0	1	14	1	14	2.97e-07	32.7
pep272	pep896	100.000	10	0	0	11	20	1	10	0.003	22.7
pep272	pep1367	46.154	13	7	0	5	17	1	13	0.062	19.2
pep272	pep712	50.000	12	6	0	1	12	1	12	1.2	15.8
pep272	pep529	55.556	9	4	0	7	15	88	96	2.4	15.4
pep272	pep1298	40.000	15	9	0	5	19	1	15	2.6	15.0
pep272	pep528	55.556	9	4	0	7	15	88	96	3.1	15.4
pep273	pep273	100.000	20	0	0	1	20	1	20	7.86e-11	41.6
pep274	pep274	100.000	12	0	0	1	12	1	12	5.43e-05	26.6
pep275	pep275	100.000	8	0	0	1	8	1	8	0.068	18.1
pep276	pep276	100.000	20	0	0	1	20	1	20	1.66e-11	43.5
pep276	pep287	90.000	20	2	0	1	20	1	20	8.17e-10	39.3
pep276	pep286	90.000	20	2	0	1	20	1	20	9.88e-10	38.9
pep276	pep284	85.000	20	3	0	1	20	1	20	6.72e-09	37.0
pep276	pep867	88.889	18	2	0	3	20	1	18	1.51e-08	36.2
pep276	pep282	80.000	20	4	0	1	20	1	20	3.59e-08	35.0
pep276	pep280	84.211	19	3	0	1	19	1	19	3.88e-08	35.0
pep276	pep283	80.000	20	4	0	1	20	1	20	5.68e-08	34.7
pep276	pep285	78.947	19	4	0	1	19	1	19	7.00e-08	34.3
pep276	pep281	78.947	19	4	0	1	19	1	19	1.22e-07	33.5
pep276	pep704	81.818	11	2	0	10	20	1	11	0.003	22.7
pep276	pep204	70.000	10	3	0	10	19	9	18	0.13	18.5
pep276	pep367	46.154	13	7	0	5	17	1	13	0.51	16.5
pep276	pep118	62.500	8	3	0	10	17	6	13	1.8	15.4
pep276	pep338	50.000	10	5	0	5	14	5	14	3.5	15.0
pep276	pep228	66.667	6	2	0	10	15	9	14	4.4	14.6
pep276	pep622	62.500	8	3	0	5	12	1	8	7.6	14.2
pep277	pep277	100.000	12	0	0	1	12	1	12	9.71e-05	25.8
pep278	pep278	100.000	12	0	0	1	12	1	12	5.99e-05	26.6
pep279	pep279	100.000	20	0	0	1	20	1	20	4.49e-11	42.4
pep280	pep280	100.000	19	0	0	1	19	1	19	3.60e-11	42.7
pep280	pep287	94.737	19	1	0	1	19	1	19	3.61e-10	40.0
pep280	pep286	94.737	19	1	0	1	19	1	19	4.37e-10	39.7
pep280	pep284	89.474	19	2	0	1	19	1	19	2.28e-09	38.1
pep280	pep867	94.118	17	1	0	3	19	1	17	9.17e-09	36.6
pep280	pep285	84.211	19	3	0	1	19	1	19	1.06e-08	36.2
pep280	pep282	84.211	19	3	0	1	19	1	19	1.08e-08	36.2
pep280	pep281	84.211	19	3	0	1	19	1	19	1.18e-08	36.2
pep280	pep283	84.211	19	3	0	1	19	1	19	1.23e-08	36.2
pep280	pep276	84.211	19	3	0	1	19	1	19	3.68e-08	35.0
pep280	pep704	80.000	10	2	0	10	19	1	10	0.010	21.2
pep280	pep204	70.000	10	3	0	10	19	9	18	0.16	18.1
pep280	pep1118	41.667	12	7	0	3	14	7	18	0.35	16.9
pep280	pep118	62.500	8	3	0	10	17	6	13	2.7	15.0
pep280	pep1017	33.333	12	8	0	2	13	4	15	3.1	15.0
pep280	pep228	66.667	6	2	0	10	15	9	14	3.6	15.0
pep280	pep367	41.667	12	7	0	6	17	2	13	7.9	14.2
pep281	pep282	100.000	19	0	0	1	19	1	19	4.72e-11	42.4
pep281	pep281	100.000	19	0	0	1	19	1	19	5.05e-11	42.4
pep281	pep283	94.737	19	1	0	1	19	1	19	2.21e-10	40.4
pep281	pep287	89.474	19	2	0	1	19	1	19	9.37e-10	38.9
pep281	pep286	89.474	19	2	0	1	19	1	19	9.93e-10	38.9
pep281	pep284	84.211	19	3	0	1	19	1	19	4.76e-09	37.4
pep281	pep280	84.211	19	3	0	1	19	1	19	1.18e-08	36.2
pep281	pep285	78.947	19	4	0	1	19	1	19	2.41e-08	35.4
pep281	pep867	88.235	17	2	0	3	19	1	17	2.93e-08	35.0
pep281	pep276	78.947	19	4	0	1	19	1	19	1.16e-07	33.5
pep281	pep704	100.000	10	0	0	10	19	1	10	4.10e-04	24.6
pep281	pep204	54.545	11	5	0	9	19	8	18	0.14	18.1
pep281	pep228	40.000	10	6	0	10	19	9	18	3.3	15.0
pep282	pep282	100.000	20	0	0	1	20	1	20	1.48e-11	43.5
pep282	pep281	100.000	19	0	0	1	19	1	19	4.97e-11	42.4
pep282	pep283	95.000	20	1	0	1	20	1	20	6.52e-11	42.0
pep282	pep287	90.000	20	2	0	1	20	1	20	2.79e-10	40.4
pep282	pep286	90.000	20	2	0	1	20	1	20	2.83e-10	40.4
pep282	pep284	85.000	20	3	0	1	20	1	20	1.55e-09	38.5
pep282	pep867	88.889	18	2	0	3	20	1	18	8.83e-09	36.6
pep282	pep280	84.211	19	3	0	1	19	1	19	1.14e-08	36.2
pep282	pep285	78.947	19	4	0	1	19	1	19	2.40e-08	35.4
pep282	pep276	80.000	20	4	0	1	20	1	20	3.59e-08	35.0
pep282	pep704	100.000	11	0	0	10	20	1	11	1.21e-04	26.2
pep282	pep204	60.000	10	4	0	10	19	9	18	0.14	18.1
pep282	pep228	40.000	10	6	0	10	19	9	18	3.1	15.0
pep283	pep283	100.000	20	0	0	1	20	1	20	1.79e-11	43.5
pep283	pep282	95.000	20	1	0	1	20	1	20	6.52e-11	42.0
pep283	pep281	94.737	19	1	0	1	19	1	19	2.33e-10	40.4
pep283	pep286	90.000	20	2	0	1	20	1	20	3.98e-10	40.0
pep283	pep287	90.000	20	2	0	1	20	1	20	4.05e-10	40.0
pep283	pep284	85.000	20	3	0	1	20	1	20	2.68e-09	37.7
pep283	pep867	88.889	18	2	0	3	20	1	18	1.28e-08	36.2
pep283	pep280	84.211	19	3	0	1	19	1	19	1.30e-08	36.2
pep283	pep285	78.947	19	4	0	1	19	1	19	4.05e-08	35.0
pep283	pep276	80.000	20	4	0	1	20	1	20	5.68e-08	34.7
pep283	pep704	90.909	11	1	0	10	20	1	11	4.77e-04	24.6
pep283	pep204	60.000	10	4	0	10	19	9	18	0.25	17.7
pep283	pep228	50.000	10	5	0	10	19	9	18	0.49	16.9
pep284	pep284	100.000	20	0	0	1	20	1	20	2.09e-11	43.1
pep284	pep287	95.000	20	1	0	1	20	1	20	5.94e-11	42.0
pep284	pep286	95.000	20	1	0	1	20	1	20	6.11e-11	42.0
pep284	pep867	94.444	18	1	0	3	20	1	18	1.36e-09	38.5
pep284	pep285	89.474	19	2	0	1	19	1	19	1.45e-09	38.5
pep284	pep282	85.000	20	3	0	1	20	1	20	1.55e-09	38.5
pep284	pep280	89.474	19	2	0	1	19	1	19	2.40e-09	38.1
pep284	pep283	85.000	20	3	0	1	20	1	20	2.68e-09	37.7
pep284	pep281	84.211	19	3	0	1	19	1	19	5.01e-09	37.4
pep284	pep276	85.000	20	3	0	1	20	1	20	6.72e-09	37.0
pep284	pep704	72.727	11	3	0	10	20	1	11	0.013	20.8
pep284	pep367	50.000	12	6	0	6	17	2	13	0.31	17.3
pep284	pep204	60.000	10	4	0	10	19	9	18	0.58	16.5
pep285	pep285	100.000	19	0	0	1	19	1	19	7.02e-11	42.0
pep285	pep287	89.474	19	2	0	1	19	1	19	9.89e-10	38.9
pep285	pep286	89.474	19	2	0	1	19	1	19	1.05e-09	38.9
pep285	pep284	89.474	19	2	0	1	19	1	19	1.38e-09	38.5
pep285	pep280	84.211	19	3	0	1	19	1	19	1.06e-08	36.2
pep285	pep282	78.947	19	4	0	1	19	1	19	2.28e-08	35.4
pep285	pep281	78.947	19	4	0	1	19	1	19	2.41e-08	35.4
pep285	pep867	88.235	17	2	0	3	19	1	17	2.57e-08	35.4
pep285	pep283	78.947	19	4	0	1	19	1	19	3.85e-08	35.0
pep285	pep276	78.947	19	4	0	1	19	1	19	6.65e-08	34.3
pep285	pep704	60.000	10	4	0	10	19	1	10	0.22	17.7
pep285	pep367	41.667	12	7	0	6	17	2	13	1.6	15.4
pep285	pep204	55.556	9	4	0	9	17	8	16	2.5	15.0
pep286	pep287	100.000	20	0	0	1	20	1	20	8.91e-12	44.3
pep286	pep286	100.000	20	0	0	1	20	1	20	1.03e-11	43.9
pep286	pep284	95.000	20	1	0	1	20	1	20	6.11e-11	42.0
pep286	pep867	100.000	18	0	0	3	20	1	18	2.37e-10	40.4
pep286	pep282	90.000	20	2	0	1	20	1	20	2.83e-10	40.4
pep286	pep283	90.000	20	2	0	1	20	1	20	3.98e-10	40.0
pep286	pep280	94.737	19	1	0	1	19	1	19	4.60e-10	39.7
pep286	pep276	90.000	20	2	0	1	20	1	20	9.88e-10	38.9
pep286	pep281	89.474	19	2	0	1	19	1	19	1.05e-09	38.9
pep286	pep285	89.474	19	2	0	1	19	1	19	1.10e-09	38.9
pep286	pep704	81.818	11	2	0	10	20	1	11	0.003	22.7
pep286	pep204	63.636	11	4	0	9	19	8	18	0.13	18.5
pep286	pep367	41.667	12	7	0	6	17	2	13	1.4	15.4
pep286	pep118	62.500	8	3	0	10	17	6	13	2.5	15.0
pep286	pep228	66.667	6	2	0	10	15	9	14	3.5	15.0
pep287	pep287	100.000	23	0	0	1	23	1	23	1.33e-13	48.9
pep287	pep867	100.000	21	0	0	3	23	1	21	3.36e-12	45.4
pep287	pep286	100.000	20	0	0	1	20	1	20	1.02e-11	44.3
pep287	pep284	95.000	20	1	0	1	20	1	20	6.83e-11	42.0
pep287	pep282	90.000	20	2	0	1	20	1	20	3.21e-10	40.4
pep287	pep280	94.737	19	1	0	1	19	1	19	4.37e-10	40.0
pep287	pep283	90.000	20	2	0	1	20	1	20	4.66e-10	40.0
pep287	pep276	90.000	20	2	0	1	20	1	20	9.39e-10	39.3
pep287	pep281	89.474	19	2	0	1	19	1	19	1.13e-09	38.9
pep287	pep285	89.474	19	2	0	1	19	1	19	1.20e-09	38.9
pep287	pep704	71.429	14	4	0	10	23	1	14	4.45e-04	25.0
pep287	pep204	66.667	12	4	0	10	21	9	20	0.076	19.2
pep287	pep228	50.000	12	6	0	10	21	9	20	1.5	15.8
pep287	pep367	41.667	12	7	0	6	17	2	13	1.5	15.4
pep287	pep118	71.429	7	2	0	10	16	6	12	2.8	15.0
pep288	pep288	100.000	20	0	0	1	20	1	20	5.24e-12	44.7
pep288	pep1079	100.000	13	0	0	8	20	1	13	4.47e-07	32.3
pep288	pep823	100.000	12	0	0	9	20	1	12	6.75e-06	29.3
pep288	pep825	100.000	12	0	0	9	20	1	12	7.36e-06	29.3
pep288	pep824	100.000	12	0	0	9	20	1	12	7.36e-06	29.3
pep288	pep1360	84.615	13	2	0	8	20	1	13	9.58e-06	28.9
pep288	pep826	91.667	12	1	0	9	20	1	12	2.91e-05	27.7
pep288	pep821	91.667	12	1	0	9	20	1	12	3.32e-05	27.3
pep288	pep822	100.000	11	0	0	9	19	1	11	3.99e-05	27.3
pep288	pep661	91.667	12	1	0	9	20	1	12	4.75e-05	26.9
pep288	pep858	91.667	12	1	0	9	20	1	12	7.59e-05	26.6
pep288	pep1358	75.000	12	3	0	8	19	1	12	2.65e-04	25.0
pep288	pep35	72.727	11	3	0	9	19	1	11	6.82e-04	24.3
pep288	pep1359	77.778	9	2	0	8	16	1	9	0.017	20.8
pep288	pep1012	100.000	8	0	0	1	8	13	20	0.019	20.4
pep288	pep1080	54.545	11	5	0	8	18	1	11	0.48	16.9
pep288	pep70	83.333	6	1	0	13	18	3	8	1.4	15.4
pep288	pep187	60.000	10	4	0	1	10	4	13	1.8	15.4
pep288	pep69	83.333	6	1	0	13	18	3	8	1.8	15.4
pep288	pep714	83.333	6	1	0	13	18	2	7	1.9	15.4
pep288	pep339	87.500	8	0	1	13	19	4	11	4.3	14.6
pep288	pep222	83.333	6	1	0	1	6	12	17	5.7	14.6
pep289	pep289	100.000	22	0	0	1	22	1	22	2.22e-13	48.1
pep290	pep290	100.000	15	0	0	1	15	1	15	1.17e-07	33.5
pep290	pep103	33.333	15	10	0	1	15	2	16	0.68	15.8
pep290	pep797	66.667	9	3	0	1	9	1	9	0.94	15.4
pep291	pep291	100.000	10	0	0	1	10	1	10	6.79e-04	23.5
pep291	pep584	50.000	8	4	0	3	10	17	24	1.2	15.4
pep292	pep292	100.000	14	0	0	1	14	1	14	9.89e-07	31.2
pep293	pep293	100.000	30	0	0	1	30	1	30	1.44e-18	62.0
pep293	pep345	54.545	11	5	0	13	23	1	11	5.3	15.0
pep294	pep294	100.000	11	0	0	1	11	1	11	0.002	22.3
pep295	pep295	100.000	20	0	0	1	20	1	20	2.99e-09	37.7
pep295	pep64	100.000	10	0	0	11	20	1	10	0.002	22.7
pep295	pep898	87.500	8	1	0	13	20	36	43	0.050	19.6
pep295	pep59	69.231	13	3	1	8	20	1	12	0.52	16.5
pep296	pep296	100.000	6	0	0	1	6	1	6	0.28	16.2
pep296	pep1140	66.667	6	2	0	1	6	1	6	3.9	14.2
pep297	pep297	100.000	12	0	0	1	12	1	12	2.27e-05	27.7
pep298	pep298	100.000	7	0	0	1	7	1	7	0.14	17.3
pep300	pep300	100.000	15	0	0	1	15	1	15	1.53e-07	33.1
pep300	pep1225	50.000	12	6	0	3	14	7	18	0.27	17.3
pep300	pep1224	50.000	10	5	0	3	12	7	16	0.58	16.2
pep300	pep655	33.333	9	6	0	3	11	276	284	6.9	14.2
pep300	pep653	33.333	9	6	0	3	11	276	284	6.9	14.2
pep300	pep654	33.333	9	6	0	3	11	276	284	6.9	14.2
pep301	pep470	100.000	10	0	0	1	10	19	28	7.87e-04	23.5
pep301	pep301	100.000	10	0	0	1	10	1	10	0.001	23.1
pep301	pep607	100.000	6	0	0	1	6	5	10	0.37	16.2
pep302	pep303	100.000	8	0	0	1	8	1	8	0.050	18.5
pep302	pep302	100.000	8	0	0	1	8	1	8	0.057	18.5
pep303	pep303	100.000	10	0	0	1	10	1	10	0.006	21.2
pep303	pep302	100.000	8	0	0	1	8	1	8	0.062	18.5
pep304	pep304	100.000	10	0	0	1	10	1	10	0.006	21.2
pep305	pep305	100.000	8	0	0	1	8	1	8	0.12	17.3
pep306	pep306	100.000	8	0	0	1	8	1	8	0.028	19.2
pep307	pep307	100.000	20	0	0	1	20	1	20	1.08e-09	38.9
pep307	pep1302	55.556	9	4	0	10	18	4	12	8.9	14.2
pep308	pep308	100.000	8	0	0	1	8	1	8	0.031	19.2
pep309	pep309	100.000	12	0	0	1	12	1	12	2.93e-04	24.6
pep309	pep712	100.000	7	0	0	6	12	1	7	0.25	16.9
pep309	pep613	62.500	8	3	0	5	12	7	14	7.3	13.9
pep309	pep614	62.500	8	3	0	5	12	7	14	7.7	13.9
pep310	pep310	100.000	19	0	0	1	19	1	19	9.29e-09	36.6
pep310	pep583	100.000	13	0	0	7	19	1	13	6.08e-04	24.3
pep310	pep367	100.000	6	0	0	1	6	8	13	0.61	16.2
pep311	pep311	100.000	15	0	0	1	15	1	15	5.24e-08	34.3
pep311	pep872	85.714	7	1	0	3	9	7	13	0.22	17.3
pep312	pep312	100.000	15	0	0	1	15	1	15	1.73e-06	30.4
pep313	pep313	100.000	15	0	0	1	15	1	15	4.21e-05	26.9
pep314	pep314	100.000	6	0	0	1	6	1	6	3.0	14.2
pep316	pep316	100.000	20	0	0	1	20	1	20	7.77e-04	23.9
pep316	pep317	100.000	20	0	0	1	20	1	20	7.89e-04	23.9
pep316	pep598	60.000	20	8	0	1	20	4	23	6.4	14.6
pep317	pep317	100.000	21	0	0	1	21	1	21	3.27e-04	25.0
pep317	pep316	100.000	20	0	0	1	20	1	20	8.29e-04	23.9
pep317	pep598	60.000	20	8	0	1	20	4	23	7.6	14.2
pep318	pep318	100.000	8	0	0	1	8	1	8	0.13	17.3
pep318	pep375	100.000	6	0	0	3	8	1	6	2.0	14.6
pep319	pep319	100.000	10	0	0	1	10	1	10	0.002	22.3
pep319	pep414	100.000	8	0	0	3	10	1	8	0.016	20.0
pep319	pep415	100.000	8	0	0	3	10	1	8	0.021	19.6
pep320	pep320	100.000	8	0	0	1	8	1	8	0.17	16.9
pep321	pep321	100.000	12	0	0	1	12	1	12	2.91e-05	27.3
pep322	pep322	100.000	11	0	0	1	11	1	11	5.69e-04	23.9
pep323	pep323	100.000	20	0	0	1	20	1	20	1.33e-09	38.5
pep323	pep802	81.250	16	3	0	5	20	4	19	2.91e-06	30.0
pep323	pep801	70.000	10	3	0	5	14	4	13	0.12	18.5
pep323	pep1093	70.000	10	3	0	4	13	23	32	0.18	18.1
pep323	pep1098	94.444	18	1	0	1	18	20	37	0.48	17.3
pep323	pep383	95.000	20	1	0	1	20	1	20	1.8	15.4
pep324	pep324	100.000	20	0	0	1	20	1	20	2.43e-12	45.4
pep324	pep939	57.143	7	3	0	12	18	2	8	1.9	15.4
pep325	pep325	100.000	18	0	0	1	18	1	18	1.51e-07	33.5
pep325	pep1014	100.000	9	0	0	3	11	1	9	0.061	19.2
pep325	pep655	66.667	6	2	0	11	16	375	380	6.0	14.6
pep325	pep653	66.667	6	2	0	11	16	375	380	6.0	14.6
pep325	pep654	66.667	6	2	0	11	16	375	380	6.0	14.6
pep326	pep326	100.000	17	0	0	1	17	1	17	2.21e-09	38.1
pep326	pep236	100.000	11	0	0	7	17	1	11	6.24e-05	26.6
pep327	pep327	100.000	15	0	0	1	15	1	15	3.53e-07	32.3
pep327	pep871	63.636	11	4	0	5	15	1	11	0.65	15.8
pep327	pep1130	71.429	7	2	0	6	12	8	14	5.5	14.2
pep328	pep328	100.000	8	0	0	1	8	1	8	0.017	20.0
pep329	pep329	100.000	16	0	0	1	16	1	16	2.61e-06	30.0
pep330	pep330	100.000	20	0	0	1	20	1	20	9.16e-11	41.6
pep331	pep331	100.000	20	0	0	1	20	1	20	2.06e-10	40.8
pep332	pep332	100.000	8	0	0	1	8	1	8	0.016	20.0
pep334	pep334	100.000	8	0	0	1	8	1	8	0.061	18.5
pep334	pep335	100.000	8	0	0	1	8	1	8	0.13	17.3
pep334	pep335	100.000	8	0	0	1	8	5	12	0.13	17.3
pep334	pep335	100.000	8	0	0	1	8	9	16	0.13	17.3
pep334	pep335	100.000	8	0	0	1	8	13	20	0.13	17.3
pep334	pep335	100.000	8	0	0	1	8	17	24	0.13	17.3
pep335	pep335	100.000	24	0	0	1	24	1	24	3.68e-10	40.4
pep335	pep334	100.000	8	0	0	1	8	1	8	0.39	17.3
pep335	pep334	100.000	8	0	0	5	12	1	8	0.39	17.3
pep335	pep334	100.000	8	0	0	9	16	1	8	0.39	17.3
pep335	pep334	100.000	8	0	0	13	20	1	8	0.39	17.3
pep335	pep334	100.000	8	0	0	17	24	1	8	0.39	17.3
pep336	pep115	100.000	20	0	0	1	20	4	23	4.76e-11	42.4
pep336	pep336	100.000	20	0	0	1	20	1	20	6.38e-11	42.0
pep336	pep100	85.000	20	3	0	1	20	4	23	1.48e-08	36.2
pep336	pep99	83.333	18	3	0	1	18	4	21	5.66e-07	32.0
pep336	pep102	75.000	20	5	0	1	20	4	23	3.86e-06	30.0
pep336	pep945	70.000	20	6	0	1	20	4	23	3.67e-05	27.3
pep336	pep584	68.750	16	5	0	4	19	8	23	0.004	22.3
pep336	pep1111	50.000	12	6	0	3	14	2	13	2.3	15.0
pep336	pep1038	44.444	9	5	0	8	16	14	22	2.4	15.4
pep336	pep342	44.444	9	5	0	8	16	2	10	5.6	14.6
pep337	pep337	100.000	6	0	0	1	6	1	6	0.82	15.4
pep338	pep338	100.000	15	0	0	1	15	1	15	6.02e-07	31.6
pep338	pep276	50.000	10	5	0	5	14	5	14	2.6	15.0
pep338	pep947	66.667	6	2	0	9	14	5	10	3.2	14.6
pep339	pep339	100.000	16	0	0	1	16	1	16	1.59e-08	35.8
pep339	pep1358	88.889	9	0	1	4	12	6	13	0.40	16.5
pep339	pep823	87.500	8	0	1	4	11	5	11	2.4	15.0
pep339	pep1079	87.500	8	0	1	4	11	6	12	2.5	15.0
pep339	pep825	87.500	8	0	1	4	11	5	11	2.7	15.0
pep339	pep824	87.500	8	0	1	4	11	5	11	2.9	15.0
pep339	pep858	87.500	8	0	1	4	11	5	11	3.0	15.0
pep339	pep1360	87.500	8	0	1	4	11	6	12	3.3	14.6
pep339	pep288	87.500	8	0	1	4	11	13	19	3.5	14.6
pep339	pep655	57.143	7	3	0	5	11	272	278	3.8	14.6
pep339	pep653	57.143	7	3	0	5	11	272	278	3.8	14.6
pep339	pep654	57.143	7	3	0	5	11	272	278	3.8	14.6
pep339	pep661	87.500	8	0	1	4	11	5	11	4.1	14.6
pep340	pep340	100.000	10	0	0	1	10	1	10	0.005	21.2
pep341	pep341	100.000	15	0	0	1	15	1	15	1.08e-06	31.2
pep341	pep847	100.000	8	0	0	8	15	1	8	0.055	18.9
pep342	pep342	100.000	31	0	0	1	31	1	31	3.85e-20	65.9
pep342	pep1205	100.000	22	0	0	10	31	1	22	5.98e-13	47.8
pep342	pep1038	100.000	10	0	0	1	10	13	22	2.97e-04	25.8
pep342	pep218	30.000	20	14	0	2	21	3	22	3.2	15.4
pep342	pep577	41.667	12	7	0	10	21	1	12	4.3	15.0
pep342	pep336	44.444	9	5	0	2	10	8	16	8.7	14.6
pep343	pep343	100.000	6	0	0	1	6	1	6	8.2	13.9
pep344	pep344	100.000	13	0	0	1	13	1	13	0.044	18.9
pep344	pep317	100.000	13	0	0	1	13	7	19	0.10	18.1
pep344	pep316	100.000	13	0	0	1	13	7	19	0.11	18.1
pep345	pep345	100.000	15	0	0	1	15	1	15	3.13e-07	32.3
pep345	pep1214	62.500	8	3	0	4	11	3	10	1.8	15.0
pep345	pep293	54.545	11	5	0	1	11	13	23	2.6	15.0
pep345	pep529	66.667	6	2	0	8	13	163	168	5.2	14.2
pep345	pep528	66.667	6	2	0	8	13	163	168	5.3	14.2
